"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 14:08:24 GMT 2024","Wed May 08 14:08:24 GMT 2024","174","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 14:08:21 GMT 2024","Wed May 08 14:08:21 GMT 2024","777","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Wed May 08 14:08:22 GMT 2024","Wed May 08 14:08:23 GMT 2024","244","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 08 14:08:32 GMT 2024","Wed May 08 14:08:34 GMT 2024","1590","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"failed","Wed May 08 14:08:24 GMT 2024","Wed May 08 14:08:24 GMT 2024","378","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 08 14:08:19 GMT 2024","Wed May 08 14:08:20 GMT 2024","1212","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 08 14:08:28 GMT 2024","Wed May 08 14:08:30 GMT 2024","2723","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 08 14:08:34 GMT 2024","Wed May 08 14:08:35 GMT 2024","699","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"failed","Wed May 08 14:08:25 GMT 2024","Wed May 08 14:08:27 GMT 2024","2126","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Wed May 08 14:08:27 GMT 2024","Wed May 08 14:08:28 GMT 2024","870","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"failed","Wed May 08 14:08:04 GMT 2024","Wed May 08 14:08:06 GMT 2024","2209","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Wed May 08 14:08:23 GMT 2024","Wed May 08 14:08:23 GMT 2024","476","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 08 14:08:06 GMT 2024","Wed May 08 14:08:07 GMT 2024","840","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Wed May 08 14:08:35 GMT 2024","Wed May 08 14:08:36 GMT 2024","1598","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Wed May 08 14:08:22 GMT 2024","Wed May 08 14:08:22 GMT 2024","590","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 08 14:08:23 GMT 2024","Wed May 08 14:08:24 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 08 14:08:07 GMT 2024","Wed May 08 14:08:19 GMT 2024","12306","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 08 14:08:31 GMT 2024","Wed May 08 14:08:32 GMT 2024","799","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 08 14:08:24 GMT 2024","Wed May 08 14:08:24 GMT 2024","174","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 08 14:08:30 GMT 2024","Wed May 08 14:08:31 GMT 2024","759","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
