"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 24 00:52:57 GMT 2024","Mon Jun 24 00:53:29 GMT 2024","32437","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Mon Jun 24 00:52:10 GMT 2024","Mon Jun 24 00:52:10 GMT 2024","186","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Mon Jun 24 00:53:43 GMT 2024","Mon Jun 24 00:53:43 GMT 2024","766","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Mon Jun 24 00:52:08 GMT 2024","Mon Jun 24 00:52:08 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:52:55 GMT 2024","Mon Jun 24 00:52:57 GMT 2024","2053","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Mon Jun 24 00:52:10 GMT 2024","Mon Jun 24 00:52:11 GMT 2024","728","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Mon Jun 24 00:52:45 GMT 2024","Mon Jun 24 00:52:55 GMT 2024","10029","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"failed","Mon Jun 24 00:52:08 GMT 2024","Mon Jun 24 00:52:09 GMT 2024","367","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Mon Jun 24 00:52:09 GMT 2024","Mon Jun 24 00:52:10 GMT 2024","704","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:52:08 GMT 2024","Mon Jun 24 00:52:08 GMT 2024","170","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Mon Jun 24 00:51:22 GMT 2024","Mon Jun 24 00:51:26 GMT 2024","3693","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Mon Jun 24 00:53:42 GMT 2024","Mon Jun 24 00:53:43 GMT 2024","780","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Mon Jun 24 00:52:10 GMT 2024","Mon Jun 24 00:52:10 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:51:43 GMT 2024","Mon Jun 24 00:51:44 GMT 2024","1060","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Mon Jun 24 00:52:11 GMT 2024","Mon Jun 24 00:52:45 GMT 2024","33622","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Mon Jun 24 00:53:45 GMT 2024","Mon Jun 24 00:53:46 GMT 2024","700","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Mon Jun 24 00:53:29 GMT 2024","Mon Jun 24 00:53:39 GMT 2024","10031","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Mon Jun 24 00:52:07 GMT 2024","Mon Jun 24 00:52:08 GMT 2024","434","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:52:04 GMT 2024","Mon Jun 24 00:52:07 GMT 2024","2782","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Mon Jun 24 00:53:46 GMT 2024","Mon Jun 24 00:53:47 GMT 2024","1600","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Mon Jun 24 00:53:43 GMT 2024","Mon Jun 24 00:53:45 GMT 2024","1588","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"failed","Mon Jun 24 00:51:26 GMT 2024","Mon Jun 24 00:51:27 GMT 2024","1100","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Mon Jun 24 00:53:39 GMT 2024","Mon Jun 24 00:53:42 GMT 2024","2071","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Mon Jun 24 00:51:42 GMT 2024","Mon Jun 24 00:51:43 GMT 2024","835","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Mon Jun 24 00:51:44 GMT 2024","Mon Jun 24 00:51:44 GMT 2024","191","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Mon Jun 24 00:51:28 GMT 2024","Mon Jun 24 00:51:40 GMT 2024","12693","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Mon Jun 24 00:52:08 GMT 2024","Mon Jun 24 00:52:08 GMT 2024","162","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:52:10 GMT 2024","Mon Jun 24 00:52:10 GMT 2024","198","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jun 24 00:51:40 GMT 2024","Mon Jun 24 00:51:42 GMT 2024","1267","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
