"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 01 00:55:56 GMT 2024","Mon Jul 01 00:56:08 GMT 2024","12620","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Mon Jul 01 00:56:32 GMT 2024","Mon Jul 01 00:56:35 GMT 2024","3028","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Mon Jul 01 00:58:09 GMT 2024","Mon Jul 01 00:58:10 GMT 2024","706","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Mon Jul 01 00:57:24 GMT 2024","Mon Jul 01 00:57:57 GMT 2024","32414","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Mon Jul 01 00:56:37 GMT 2024","Mon Jul 01 00:56:38 GMT 2024","788","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jul 01 00:56:36 GMT 2024","Mon Jul 01 00:56:36 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Mon Jul 01 00:57:12 GMT 2024","Mon Jul 01 00:57:22 GMT 2024","10028","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Mon Jul 01 00:57:57 GMT 2024","Mon Jul 01 00:58:07 GMT 2024","10043","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Mon Jul 01 00:56:38 GMT 2024","Mon Jul 01 00:56:38 GMT 2024","191","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jul 01 00:56:36 GMT 2024","Mon Jul 01 00:56:36 GMT 2024","173","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jul 01 00:56:35 GMT 2024","Mon Jul 01 00:56:36 GMT 2024","454","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jul 01 00:56:38 GMT 2024","Mon Jul 01 00:56:38 GMT 2024","203","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon Jul 01 00:56:11 GMT 2024","Mon Jul 01 00:56:12 GMT 2024","758","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"failed","Mon Jul 01 00:55:51 GMT 2024","Mon Jul 01 00:55:54 GMT 2024","3658","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Mon Jul 01 00:58:10 GMT 2024","Mon Jul 01 00:58:11 GMT 2024","767","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Mon Jul 01 00:57:22 GMT 2024","Mon Jul 01 00:57:24 GMT 2024","2346","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Mon Jul 01 00:58:07 GMT 2024","Mon Jul 01 00:58:09 GMT 2024","2150","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Mon Jul 01 00:58:13 GMT 2024","Mon Jul 01 00:58:15 GMT 2024","1580","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Mon Jul 01 00:56:39 GMT 2024","Mon Jul 01 00:57:12 GMT 2024","32312","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Mon Jul 01 00:55:54 GMT 2024","Mon Jul 01 00:55:56 GMT 2024","1124","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Mon Jul 01 00:58:11 GMT 2024","Mon Jul 01 00:58:12 GMT 2024","1625","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Mon Jul 01 00:56:08 GMT 2024","Mon Jul 01 00:56:10 GMT 2024","1214","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Mon Jul 01 00:56:36 GMT 2024","Mon Jul 01 00:56:37 GMT 2024","362","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Mon Jul 01 00:56:38 GMT 2024","Mon Jul 01 00:56:38 GMT 2024","201","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Mon Jul 01 00:58:12 GMT 2024","Mon Jul 01 00:58:13 GMT 2024","706","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Mon Jul 01 00:56:10 GMT 2024","Mon Jul 01 00:56:11 GMT 2024","813","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Mon Jul 01 00:56:38 GMT 2024","Mon Jul 01 00:56:39 GMT 2024","837","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Mon Jul 01 00:56:12 GMT 2024","Mon Jul 01 00:56:12 GMT 2024","197","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Mon Jul 01 00:56:36 GMT 2024","Mon Jul 01 00:56:36 GMT 2024","173","Tests","test_Login","TestLogin","","","Unsuccessful login",""
