"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 08:43:45 GMT 2024","Wed May 08 08:43:45 GMT 2024","159","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"skipped","Wed May 08 08:43:53 GMT 2024","Wed May 08 08:43:53 GMT 2024","376","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 08 08:43:45 GMT 2024","Wed May 08 08:43:45 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 08:43:46 GMT 2024","Wed May 08 08:43:47 GMT 2024","1489","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 08 08:43:41 GMT 2024","Wed May 08 08:43:42 GMT 2024","1301","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 08 08:43:45 GMT 2024","Wed May 08 08:43:45 GMT 2024","172","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 08 08:43:28 GMT 2024","Wed May 08 08:43:28 GMT 2024","502","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"failed","Wed May 08 08:43:45 GMT 2024","Wed May 08 08:43:46 GMT 2024","355","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 08 08:43:43 GMT 2024","Wed May 08 08:43:44 GMT 2024","500","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 08 08:43:42 GMT 2024","Wed May 08 08:43:43 GMT 2024","472","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"skipped","Wed May 08 08:43:51 GMT 2024","Wed May 08 08:43:51 GMT 2024","292","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Wed May 08 08:43:29 GMT 2024","Wed May 08 08:43:41 GMT 2024","12027","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"skipped","Wed May 08 08:43:51 GMT 2024","Wed May 08 08:43:51 GMT 2024","456","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"failed","Wed May 08 08:43:28 GMT 2024","Wed May 08 08:43:29 GMT 2024","369","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"skipped","Wed May 08 08:43:51 GMT 2024","Wed May 08 08:43:53 GMT 2024","1291","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"failed","Wed May 08 08:43:47 GMT 2024","Wed May 08 08:43:48 GMT 2024","836","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Wed May 08 08:43:44 GMT 2024","Wed May 08 08:43:45 GMT 2024","418","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 08:43:44 GMT 2024","Wed May 08 08:43:44 GMT 2024","215","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 08 08:43:48 GMT 2024","Wed May 08 08:43:50 GMT 2024","2291","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"skipped","Wed May 08 08:43:53 GMT 2024","Wed May 08 08:43:54 GMT 2024","1255","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
