"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 04 09:16:08 GMT 2024","Fri Oct 04 09:16:08 GMT 2024","254","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 09:16:08 GMT 2024","Fri Oct 04 09:16:08 GMT 2024","190","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Fri Oct 04 09:16:11 GMT 2024","Fri Oct 04 09:16:11 GMT 2024","847","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Fri Oct 04 09:17:49 GMT 2024","Fri Oct 04 09:17:51 GMT 2024","1435","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Fri Oct 04 09:16:54 GMT 2024","Fri Oct 04 09:16:57 GMT 2024","2827","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Fri Oct 04 09:15:42 GMT 2024","Fri Oct 04 09:15:43 GMT 2024","1414","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"broken","Fri Oct 04 09:16:44 GMT 2024","Fri Oct 04 09:16:54 GMT 2024","10015","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"failed","Fri Oct 04 09:15:38 GMT 2024","Fri Oct 04 09:15:40 GMT 2024","2254","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Fri Oct 04 09:17:40 GMT 2024","Fri Oct 04 09:17:43 GMT 2024","2862","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Fri Oct 04 09:16:06 GMT 2024","Fri Oct 04 09:16:07 GMT 2024","1218","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Fri Oct 04 09:17:30 GMT 2024","Fri Oct 04 09:17:40 GMT 2024","10061","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Fri Oct 04 09:17:44 GMT 2024","Fri Oct 04 09:17:46 GMT 2024","1477","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Fri Oct 04 09:16:10 GMT 2024","Fri Oct 04 09:16:11 GMT 2024","233","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 09:16:08 GMT 2024","Fri Oct 04 09:16:08 GMT 2024","180","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Fri Oct 04 09:16:57 GMT 2024","Fri Oct 04 09:17:30 GMT 2024","32307","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Fri Oct 04 09:16:12 GMT 2024","Fri Oct 04 09:16:44 GMT 2024","32181","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Fri Oct 04 09:17:46 GMT 2024","Fri Oct 04 09:17:49 GMT 2024","2500","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Fri Oct 04 09:16:08 GMT 2024","Fri Oct 04 09:16:09 GMT 2024","361","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Fri Oct 04 09:15:44 GMT 2024","Fri Oct 04 09:15:44 GMT 2024","185","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Fri Oct 04 09:15:40 GMT 2024","Fri Oct 04 09:15:41 GMT 2024","1115","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Fri Oct 04 09:16:10 GMT 2024","Fri Oct 04 09:16:10 GMT 2024","330","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Fri Oct 04 09:17:43 GMT 2024","Fri Oct 04 09:17:44 GMT 2024","1397","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Fri Oct 04 09:16:09 GMT 2024","Fri Oct 04 09:16:10 GMT 2024","621","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 09:16:10 GMT 2024","Fri Oct 04 09:16:10 GMT 2024","227","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Fri Oct 04 09:17:51 GMT 2024","Fri Oct 04 09:17:53 GMT 2024","2279","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Fri Oct 04 09:16:07 GMT 2024","Fri Oct 04 09:16:08 GMT 2024","431","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 09:15:43 GMT 2024","Fri Oct 04 09:15:44 GMT 2024","633","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
