"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 15 10:17:54 GMT 2024","Wed May 15 10:17:55 GMT 2024","498","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"broken","Wed May 15 10:17:41 GMT 2024","Wed May 15 10:17:53 GMT 2024","12221","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Wed May 15 10:17:55 GMT 2024","Wed May 15 10:17:56 GMT 2024","753","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Wed May 15 10:19:10 GMT 2024","Wed May 15 10:19:12 GMT 2024","1631","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"broken","Wed May 15 10:19:08 GMT 2024","Wed May 15 10:19:09 GMT 2024","800","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Wed May 15 10:18:21 GMT 2024","Wed May 15 10:18:21 GMT 2024","189","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 15 10:18:22 GMT 2024","Wed May 15 10:18:22 GMT 2024","705","Tests","test_Login","TestLogin","","","Successful login",""
"failed","Wed May 15 10:17:40 GMT 2024","Wed May 15 10:17:41 GMT 2024","384","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Wed May 15 10:19:12 GMT 2024","Wed May 15 10:19:12 GMT 2024","731","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Wed May 15 10:18:56 GMT 2024","Wed May 15 10:19:06 GMT 2024","10017","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 15 10:19:09 GMT 2024","Wed May 15 10:19:10 GMT 2024","791","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 15 10:17:53 GMT 2024","Wed May 15 10:17:54 GMT 2024","1102","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 15 10:19:06 GMT 2024","Wed May 15 10:19:08 GMT 2024","2241","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 15 10:18:21 GMT 2024","Wed May 15 10:18:21 GMT 2024","204","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 10:18:22 GMT 2024","Wed May 15 10:18:56 GMT 2024","33424","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 15 10:18:20 GMT 2024","Wed May 15 10:18:21 GMT 2024","773","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 10:19:13 GMT 2024","Wed May 15 10:19:14 GMT 2024","1574","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Wed May 15 10:18:17 GMT 2024","Wed May 15 10:18:20 GMT 2024","3063","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 15 10:18:21 GMT 2024","Wed May 15 10:18:22 GMT 2024","200","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 15 10:17:40 GMT 2024","Wed May 15 10:17:40 GMT 2024","458","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
