"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 29 00:52:17 GMT 2024","Wed May 29 00:52:17 GMT 2024","158","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 29 00:53:06 GMT 2024","Wed May 29 00:53:38 GMT 2024","32479","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Wed May 29 00:53:51 GMT 2024","Wed May 29 00:53:51 GMT 2024","743","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Wed May 29 00:52:16 GMT 2024","Wed May 29 00:52:17 GMT 2024","449","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 29 00:53:52 GMT 2024","Wed May 29 00:53:52 GMT 2024","767","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 29 00:52:00 GMT 2024","Wed May 29 00:52:01 GMT 2024","215","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 29 00:53:55 GMT 2024","Wed May 29 00:53:56 GMT 2024","1596","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"failed","Wed May 29 00:51:39 GMT 2024","Wed May 29 00:51:41 GMT 2024","2359","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"failed","Wed May 29 00:52:19 GMT 2024","Wed May 29 00:52:20 GMT 2024","715","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 29 00:51:59 GMT 2024","Wed May 29 00:52:00 GMT 2024","737","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Wed May 29 00:52:54 GMT 2024","Wed May 29 00:53:04 GMT 2024","10038","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Wed May 29 00:51:55 GMT 2024","Wed May 29 00:51:56 GMT 2024","1210","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 29 00:52:17 GMT 2024","Wed May 29 00:52:17 GMT 2024","172","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 29 00:53:38 GMT 2024","Wed May 29 00:53:48 GMT 2024","10011","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 29 00:51:42 GMT 2024","Wed May 29 00:51:55 GMT 2024","12382","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 29 00:53:52 GMT 2024","Wed May 29 00:53:54 GMT 2024","1599","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 29 00:52:14 GMT 2024","Wed May 29 00:52:16 GMT 2024","1769","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 29 00:53:48 GMT 2024","Wed May 29 00:53:50 GMT 2024","2111","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 29 00:52:18 GMT 2024","Wed May 29 00:52:19 GMT 2024","205","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 29 00:52:18 GMT 2024","Wed May 29 00:52:18 GMT 2024","604","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 29 00:52:19 GMT 2024","Wed May 29 00:52:19 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 29 00:52:18 GMT 2024","Wed May 29 00:52:18 GMT 2024","237","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 29 00:51:41 GMT 2024","Wed May 29 00:51:42 GMT 2024","790","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Wed May 29 00:52:20 GMT 2024","Wed May 29 00:52:54 GMT 2024","33799","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 29 00:51:59 GMT 2024","Wed May 29 00:51:59 GMT 2024","383","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Wed May 29 00:52:17 GMT 2024","Wed May 29 00:52:17 GMT 2024","365","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 29 00:53:04 GMT 2024","Wed May 29 00:53:06 GMT 2024","2002","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 29 00:53:54 GMT 2024","Wed May 29 00:53:55 GMT 2024","698","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 29 00:52:17 GMT 2024","Wed May 29 00:52:17 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
