"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 15 08:01:15 GMT 2024","Wed May 15 08:01:16 GMT 2024","363","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 15 08:01:13 GMT 2024","Wed May 15 08:01:14 GMT 2024","972","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Wed May 15 08:02:05 GMT 2024","Wed May 15 08:02:05 GMT 2024","733","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 15 08:01:14 GMT 2024","Wed May 15 08:01:14 GMT 2024","179","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 15 08:02:01 GMT 2024","Wed May 15 08:02:02 GMT 2024","726","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Wed May 15 08:01:15 GMT 2024","Wed May 15 08:01:15 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:01:15 GMT 2024","Wed May 15 08:01:15 GMT 2024","179","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:01:11 GMT 2024","Wed May 15 08:01:12 GMT 2024","1183","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 15 08:01:14 GMT 2024","Wed May 15 08:01:15 GMT 2024","395","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:01:12 GMT 2024","Wed May 15 08:01:13 GMT 2024","446","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"broken","Wed May 15 08:02:02 GMT 2024","Wed May 15 08:02:03 GMT 2024","796","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Wed May 15 08:00:59 GMT 2024","Wed May 15 08:01:11 GMT 2024","11788","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 15 08:02:06 GMT 2024","Wed May 15 08:02:07 GMT 2024","1579","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"failed","Wed May 15 08:00:58 GMT 2024","Wed May 15 08:00:59 GMT 2024","531","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"failed","Wed May 15 08:00:57 GMT 2024","Wed May 15 08:00:58 GMT 2024","697","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Wed May 15 08:01:15 GMT 2024","Wed May 15 08:01:15 GMT 2024","184","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 08:01:49 GMT 2024","Wed May 15 08:01:59 GMT 2024","10053","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 15 08:01:16 GMT 2024","Wed May 15 08:01:49 GMT 2024","33275","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 15 08:01:59 GMT 2024","Wed May 15 08:02:01 GMT 2024","2015","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 15 08:02:03 GMT 2024","Wed May 15 08:02:05 GMT 2024","1622","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
