"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 16 06:49:35 GMT 2024","Thu May 16 06:49:47 GMT 2024","11914","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Thu May 16 06:49:50 GMT 2024","Thu May 16 06:49:50 GMT 2024","203","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Thu May 16 06:49:34 GMT 2024","Thu May 16 06:49:34 GMT 2024","385","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Thu May 16 06:51:27 GMT 2024","Thu May 16 06:51:37 GMT 2024","10024","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Thu May 16 06:50:41 GMT 2024","Thu May 16 06:50:51 GMT 2024","10026","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Thu May 16 06:49:49 GMT 2024","Thu May 16 06:49:50 GMT 2024","1062","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Thu May 16 06:50:07 GMT 2024","Thu May 16 06:50:07 GMT 2024","197","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 16 06:50:04 GMT 2024","Thu May 16 06:50:05 GMT 2024","410","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 16 06:51:44 GMT 2024","Thu May 16 06:51:45 GMT 2024","1607","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Thu May 16 06:49:47 GMT 2024","Thu May 16 06:49:48 GMT 2024","1153","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Thu May 16 06:50:06 GMT 2024","Thu May 16 06:50:07 GMT 2024","201","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 16 06:50:08 GMT 2024","Thu May 16 06:50:41 GMT 2024","33101","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu May 16 06:50:02 GMT 2024","Thu May 16 06:50:04 GMT 2024","1753","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Thu May 16 06:50:05 GMT 2024","Thu May 16 06:50:05 GMT 2024","158","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 16 06:50:05 GMT 2024","Thu May 16 06:50:05 GMT 2024","293","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Thu May 16 06:50:06 GMT 2024","Thu May 16 06:50:06 GMT 2024","662","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Thu May 16 06:49:34 GMT 2024","Thu May 16 06:49:34 GMT 2024","451","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Thu May 16 06:51:40 GMT 2024","Thu May 16 06:51:40 GMT 2024","726","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Thu May 16 06:51:37 GMT 2024","Thu May 16 06:51:39 GMT 2024","2356","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Thu May 16 06:51:40 GMT 2024","Thu May 16 06:51:41 GMT 2024","782","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Thu May 16 06:51:43 GMT 2024","Thu May 16 06:51:44 GMT 2024","724","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Thu May 16 06:49:48 GMT 2024","Thu May 16 06:49:48 GMT 2024","482","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Thu May 16 06:50:07 GMT 2024","Thu May 16 06:50:07 GMT 2024","680","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Thu May 16 06:51:41 GMT 2024","Thu May 16 06:51:43 GMT 2024","1618","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Thu May 16 06:50:51 GMT 2024","Thu May 16 06:50:53 GMT 2024","2412","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Thu May 16 06:50:06 GMT 2024","Thu May 16 06:50:06 GMT 2024","184","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 16 06:50:53 GMT 2024","Thu May 16 06:51:27 GMT 2024","33439","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu May 16 06:50:05 GMT 2024","Thu May 16 06:50:05 GMT 2024","164","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 16 06:50:05 GMT 2024","Thu May 16 06:50:05 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
