"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu May 09 00:45:31 GMT 2024","Thu May 09 00:45:33 GMT 2024","1584","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Thu May 09 00:45:34 GMT 2024","Thu May 09 00:45:46 GMT 2024","12626","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Thu May 09 00:45:51 GMT 2024","Thu May 09 00:45:51 GMT 2024","437","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 09 00:45:50 GMT 2024","Thu May 09 00:45:50 GMT 2024","203","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Thu May 09 00:45:54 GMT 2024","Thu May 09 00:45:55 GMT 2024","900","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Thu May 09 00:46:01 GMT 2024","Thu May 09 00:46:03 GMT 2024","1590","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Thu May 09 00:45:51 GMT 2024","Thu May 09 00:45:51 GMT 2024","155","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 09 00:45:48 GMT 2024","Thu May 09 00:45:48 GMT 2024","487","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Thu May 09 00:45:33 GMT 2024","Thu May 09 00:45:33 GMT 2024","629","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Thu May 09 00:45:51 GMT 2024","Thu May 09 00:45:51 GMT 2024","164","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 09 00:45:59 GMT 2024","Thu May 09 00:46:00 GMT 2024","1593","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Thu May 09 00:45:51 GMT 2024","Thu May 09 00:45:51 GMT 2024","164","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 09 00:45:55 GMT 2024","Thu May 09 00:45:57 GMT 2024","1938","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Thu May 09 00:45:52 GMT 2024","Thu May 09 00:45:54 GMT 2024","2084","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Thu May 09 00:45:57 GMT 2024","Thu May 09 00:45:58 GMT 2024","729","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Thu May 09 00:45:46 GMT 2024","Thu May 09 00:45:48 GMT 2024","1622","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"failed","Thu May 09 00:45:51 GMT 2024","Thu May 09 00:45:52 GMT 2024","422","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Thu May 09 00:45:58 GMT 2024","Thu May 09 00:45:59 GMT 2024","779","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Thu May 09 00:45:49 GMT 2024","Thu May 09 00:45:50 GMT 2024","1194","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Thu May 09 00:46:01 GMT 2024","Thu May 09 00:46:01 GMT 2024","696","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
