"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 16 00:47:31 GMT 2024","Thu May 16 00:47:33 GMT 2024","1619","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Thu May 16 00:46:41 GMT 2024","Thu May 16 00:46:42 GMT 2024","1255","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Thu May 16 00:47:17 GMT 2024","Thu May 16 00:47:27 GMT 2024","10052","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Thu May 16 00:46:43 GMT 2024","Thu May 16 00:46:43 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 16 00:46:26 GMT 2024","Thu May 16 00:46:38 GMT 2024","12292","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Thu May 16 00:46:38 GMT 2024","Thu May 16 00:46:39 GMT 2024","1155","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Thu May 16 00:46:44 GMT 2024","Thu May 16 00:47:17 GMT 2024","33025","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu May 16 00:46:42 GMT 2024","Thu May 16 00:46:42 GMT 2024","182","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Thu May 16 00:47:27 GMT 2024","Thu May 16 00:47:29 GMT 2024","2294","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Thu May 16 00:47:33 GMT 2024","Thu May 16 00:47:34 GMT 2024","735","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Thu May 16 00:46:43 GMT 2024","Thu May 16 00:46:44 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Thu May 16 00:46:25 GMT 2024","Thu May 16 00:46:25 GMT 2024","437","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"failed","Thu May 16 00:46:24 GMT 2024","Thu May 16 00:46:25 GMT 2024","426","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Thu May 16 00:46:43 GMT 2024","Thu May 16 00:46:43 GMT 2024","156","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 16 00:47:34 GMT 2024","Thu May 16 00:47:36 GMT 2024","1580","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Thu May 16 00:47:30 GMT 2024","Thu May 16 00:47:30 GMT 2024","722","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Thu May 16 00:47:30 GMT 2024","Thu May 16 00:47:31 GMT 2024","802","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Thu May 16 00:46:44 GMT 2024","Thu May 16 00:46:44 GMT 2024","292","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Thu May 16 00:46:43 GMT 2024","Thu May 16 00:46:43 GMT 2024","385","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 16 00:46:39 GMT 2024","Thu May 16 00:46:41 GMT 2024","1434","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
