"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 15 10:00:39 GMT 2024","Wed May 15 10:00:41 GMT 2024","1984","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 15 10:00:51 GMT 2024","Wed May 15 10:00:53 GMT 2024","1347","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 15 10:02:15 GMT 2024","Wed May 15 10:02:25 GMT 2024","10029","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Wed May 15 10:00:53 GMT 2024","Wed May 15 10:00:54 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 10:02:31 GMT 2024","Wed May 15 10:02:33 GMT 2024","1605","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Wed May 15 10:02:25 GMT 2024","Wed May 15 10:02:27 GMT 2024","2181","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 15 10:00:54 GMT 2024","Wed May 15 10:00:55 GMT 2024","598","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 15 10:00:21 GMT 2024","Wed May 15 10:00:23 GMT 2024","1864","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Wed May 15 10:02:29 GMT 2024","Wed May 15 10:02:31 GMT 2024","1614","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 15 10:00:55 GMT 2024","Wed May 15 10:00:56 GMT 2024","598","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 15 10:00:55 GMT 2024","Wed May 15 10:00:55 GMT 2024","193","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 10:01:42 GMT 2024","Wed May 15 10:02:15 GMT 2024","33306","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Wed May 15 10:00:23 GMT 2024","Wed May 15 10:00:24 GMT 2024","698","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Wed May 15 10:00:55 GMT 2024","Wed May 15 10:00:55 GMT 2024","180","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 10:01:39 GMT 2024","Wed May 15 10:01:41 GMT 2024","2175","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 15 10:00:55 GMT 2024","Wed May 15 10:00:55 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 10:00:53 GMT 2024","Wed May 15 10:00:53 GMT 2024","408","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 10:02:27 GMT 2024","Wed May 15 10:02:28 GMT 2024","779","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Wed May 15 10:00:24 GMT 2024","Wed May 15 10:00:36 GMT 2024","12083","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 15 10:00:56 GMT 2024","Wed May 15 10:01:29 GMT 2024","32948","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Wed May 15 10:00:54 GMT 2024","Wed May 15 10:00:54 GMT 2024","373","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 15 10:00:41 GMT 2024","Wed May 15 10:00:41 GMT 2024","179","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 15 10:02:28 GMT 2024","Wed May 15 10:02:29 GMT 2024","782","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Wed May 15 10:01:29 GMT 2024","Wed May 15 10:01:39 GMT 2024","10054","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 15 10:02:31 GMT 2024","Wed May 15 10:02:31 GMT 2024","713","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 15 10:00:38 GMT 2024","Wed May 15 10:00:39 GMT 2024","771","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Wed May 15 10:00:36 GMT 2024","Wed May 15 10:00:38 GMT 2024","1188","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 15 10:00:53 GMT 2024","Wed May 15 10:00:53 GMT 2024","163","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 10:00:53 GMT 2024","Wed May 15 10:00:53 GMT 2024","155","Tests","test_Login","TestLogin","","","Unsuccessful login",""
