"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 15 08:06:47 GMT 2024","Wed May 15 08:06:48 GMT 2024","765","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Wed May 15 08:05:48 GMT 2024","Wed May 15 08:05:58 GMT 2024","10035","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Wed May 15 08:05:11 GMT 2024","Wed May 15 08:05:11 GMT 2024","347","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 15 08:05:13 GMT 2024","Wed May 15 08:05:13 GMT 2024","224","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:05:07 GMT 2024","Wed May 15 08:05:10 GMT 2024","2863","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 15 08:05:12 GMT 2024","Wed May 15 08:05:13 GMT 2024","201","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:04:42 GMT 2024","Wed May 15 08:04:44 GMT 2024","1935","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 15 08:05:13 GMT 2024","Wed May 15 08:05:13 GMT 2024","213","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:04:45 GMT 2024","Wed May 15 08:04:45 GMT 2024","211","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 15 08:04:28 GMT 2024","Wed May 15 08:04:40 GMT 2024","12229","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Wed May 15 08:06:45 GMT 2024","Wed May 15 08:06:47 GMT 2024","2322","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 15 08:05:14 GMT 2024","Wed May 15 08:05:48 GMT 2024","34330","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Wed May 15 08:04:27 GMT 2024","Wed May 15 08:04:28 GMT 2024","966","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Wed May 15 08:05:11 GMT 2024","Wed May 15 08:05:11 GMT 2024","196","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 08:06:01 GMT 2024","Wed May 15 08:06:35 GMT 2024","33821","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Wed May 15 08:06:51 GMT 2024","Wed May 15 08:06:52 GMT 2024","784","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Wed May 15 08:06:52 GMT 2024","Wed May 15 08:06:53 GMT 2024","1653","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Wed May 15 08:06:35 GMT 2024","Wed May 15 08:06:45 GMT 2024","10060","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"failed","Wed May 15 08:04:25 GMT 2024","Wed May 15 08:04:27 GMT 2024","1930","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Wed May 15 08:05:11 GMT 2024","Wed May 15 08:05:11 GMT 2024","187","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:05:13 GMT 2024","Wed May 15 08:05:14 GMT 2024","706","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 15 08:05:10 GMT 2024","Wed May 15 08:05:11 GMT 2024","475","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:05:12 GMT 2024","Wed May 15 08:05:12 GMT 2024","738","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 08:05:58 GMT 2024","Wed May 15 08:06:01 GMT 2024","2230","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 15 08:06:48 GMT 2024","Wed May 15 08:06:49 GMT 2024","844","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Wed May 15 08:06:49 GMT 2024","Wed May 15 08:06:51 GMT 2024","1657","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 15 08:04:42 GMT 2024","Wed May 15 08:04:42 GMT 2024","507","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Wed May 15 08:04:40 GMT 2024","Wed May 15 08:04:41 GMT 2024","1205","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 15 08:05:11 GMT 2024","Wed May 15 08:05:11 GMT 2024","178","Tests","test_Login","TestLogin","","","Unsuccessful login",""
