"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 15 00:52:06 GMT 2024","Sat Jun 15 00:52:06 GMT 2024","705","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"failed","Sat Jun 15 00:49:28 GMT 2024","Sat Jun 15 00:49:29 GMT 2024","1285","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Sat Jun 15 00:50:23 GMT 2024","Sat Jun 15 00:50:23 GMT 2024","196","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 15 00:51:49 GMT 2024","Sat Jun 15 00:51:59 GMT 2024","10062","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sat Jun 15 00:50:21 GMT 2024","Sat Jun 15 00:50:21 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sat Jun 15 00:50:23 GMT 2024","Sat Jun 15 00:50:23 GMT 2024","200","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 15 00:52:03 GMT 2024","Sat Jun 15 00:52:04 GMT 2024","755","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sat Jun 15 00:49:47 GMT 2024","Sat Jun 15 00:49:47 GMT 2024","217","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sat Jun 15 00:50:23 GMT 2024","Sat Jun 15 00:50:23 GMT 2024","266","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sat Jun 15 00:50:21 GMT 2024","Sat Jun 15 00:50:21 GMT 2024","157","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 15 00:52:06 GMT 2024","Sat Jun 15 00:52:08 GMT 2024","1602","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Sat Jun 15 00:50:20 GMT 2024","Sat Jun 15 00:50:21 GMT 2024","449","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sat Jun 15 00:49:24 GMT 2024","Sat Jun 15 00:49:28 GMT 2024","4419","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Sat Jun 15 00:49:45 GMT 2024","Sat Jun 15 00:49:46 GMT 2024","436","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Sat Jun 15 00:50:22 GMT 2024","Sat Jun 15 00:50:23 GMT 2024","822","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sat Jun 15 00:50:21 GMT 2024","Sat Jun 15 00:50:21 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 15 00:52:04 GMT 2024","Sat Jun 15 00:52:06 GMT 2024","1598","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Sat Jun 15 00:49:46 GMT 2024","Sat Jun 15 00:49:47 GMT 2024","1022","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"failed","Sat Jun 15 00:50:21 GMT 2024","Sat Jun 15 00:50:21 GMT 2024","355","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sat Jun 15 00:52:02 GMT 2024","Sat Jun 15 00:52:03 GMT 2024","724","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"failed","Sat Jun 15 00:50:23 GMT 2024","Sat Jun 15 00:50:24 GMT 2024","1067","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sat Jun 15 00:51:13 GMT 2024","Sat Jun 15 00:51:49 GMT 2024","35725","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sat Jun 15 00:49:42 GMT 2024","Sat Jun 15 00:49:44 GMT 2024","1347","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Sat Jun 15 00:50:24 GMT 2024","Sat Jun 15 00:51:01 GMT 2024","36043","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Sat Jun 15 00:49:29 GMT 2024","Sat Jun 15 00:49:42 GMT 2024","12717","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Sat Jun 15 00:51:59 GMT 2024","Sat Jun 15 00:52:02 GMT 2024","3398","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sat Jun 15 00:51:11 GMT 2024","Sat Jun 15 00:51:13 GMT 2024","2059","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Sat Jun 15 00:51:01 GMT 2024","Sat Jun 15 00:51:11 GMT 2024","10049","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sat Jun 15 00:50:16 GMT 2024","Sat Jun 15 00:50:20 GMT 2024","3977","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
