"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 00:48:20 GMT 2024","Sat Jun 22 00:48:21 GMT 2024","812","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Sat Jun 22 00:48:33 GMT 2024","Sat Jun 22 00:48:34 GMT 2024","583","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sat Jun 22 00:49:20 GMT 2024","Sat Jun 22 00:49:22 GMT 2024","2165","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Sat Jun 22 00:48:34 GMT 2024","Sat Jun 22 00:48:35 GMT 2024","515","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sat Jun 22 00:49:57 GMT 2024","Sat Jun 22 00:50:07 GMT 2024","10048","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sat Jun 22 00:48:21 GMT 2024","Sat Jun 22 00:48:22 GMT 2024","792","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Sat Jun 22 00:48:22 GMT 2024","Sat Jun 22 00:48:22 GMT 2024","197","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sat Jun 22 00:48:32 GMT 2024","Sat Jun 22 00:48:32 GMT 2024","420","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sat Jun 22 00:48:06 GMT 2024","Sat Jun 22 00:48:07 GMT 2024","646","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Sat Jun 22 00:48:34 GMT 2024","Sat Jun 22 00:48:34 GMT 2024","187","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 22 00:50:11 GMT 2024","Sat Jun 22 00:50:12 GMT 2024","1593","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Sat Jun 22 00:48:34 GMT 2024","Sat Jun 22 00:48:34 GMT 2024","196","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sat Jun 22 00:48:04 GMT 2024","Sat Jun 22 00:48:06 GMT 2024","1877","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Sat Jun 22 00:50:12 GMT 2024","Sat Jun 22 00:50:13 GMT 2024","684","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Sat Jun 22 00:48:35 GMT 2024","Sat Jun 22 00:49:10 GMT 2024","34593","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sat Jun 22 00:48:19 GMT 2024","Sat Jun 22 00:48:20 GMT 2024","1128","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Sat Jun 22 00:48:34 GMT 2024","Sat Jun 22 00:48:34 GMT 2024","197","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sat Jun 22 00:50:07 GMT 2024","Sat Jun 22 00:50:09 GMT 2024","2130","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sat Jun 22 00:48:30 GMT 2024","Sat Jun 22 00:48:31 GMT 2024","1138","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Sat Jun 22 00:49:22 GMT 2024","Sat Jun 22 00:49:57 GMT 2024","34596","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Sat Jun 22 00:50:10 GMT 2024","Sat Jun 22 00:50:11 GMT 2024","770","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sat Jun 22 00:48:32 GMT 2024","Sat Jun 22 00:48:32 GMT 2024","176","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 22 00:49:10 GMT 2024","Sat Jun 22 00:49:20 GMT 2024","10016","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Sat Jun 22 00:50:13 GMT 2024","Sat Jun 22 00:50:15 GMT 2024","1596","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Sat Jun 22 00:48:07 GMT 2024","Sat Jun 22 00:48:19 GMT 2024","12043","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Sat Jun 22 00:48:33 GMT 2024","Sat Jun 22 00:48:33 GMT 2024","349","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Sat Jun 22 00:48:32 GMT 2024","Sat Jun 22 00:48:33 GMT 2024","177","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sat Jun 22 00:50:09 GMT 2024","Sat Jun 22 00:50:10 GMT 2024","710","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Sat Jun 22 00:48:32 GMT 2024","Sat Jun 22 00:48:32 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
