"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 08 13:55:01 GMT 2024","Wed May 08 13:55:02 GMT 2024","366","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Wed May 08 13:55:20 GMT 2024","Wed May 08 13:55:21 GMT 2024","1805","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 08 13:55:18 GMT 2024","Wed May 08 13:55:19 GMT 2024","472","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 13:55:18 GMT 2024","Wed May 08 13:55:18 GMT 2024","260","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 08 13:55:22 GMT 2024","Wed May 08 13:55:25 GMT 2024","2368","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Wed May 08 13:55:19 GMT 2024","Wed May 08 13:55:19 GMT 2024","358","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 08 13:55:17 GMT 2024","Wed May 08 13:55:17 GMT 2024","549","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 08 13:55:19 GMT 2024","Wed May 08 13:55:19 GMT 2024","176","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 08 13:55:25 GMT 2024","Wed May 08 13:55:26 GMT 2024","786","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Wed May 08 13:55:28 GMT 2024","Wed May 08 13:55:29 GMT 2024","697","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 08 13:55:14 GMT 2024","Wed May 08 13:55:15 GMT 2024","1193","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Wed May 08 13:55:19 GMT 2024","Wed May 08 13:55:19 GMT 2024","164","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 08 13:55:01 GMT 2024","Wed May 08 13:55:01 GMT 2024","577","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Wed May 08 13:55:02 GMT 2024","Wed May 08 13:55:14 GMT 2024","12057","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 08 13:55:29 GMT 2024","Wed May 08 13:55:31 GMT 2024","1588","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Wed May 08 13:55:27 GMT 2024","Wed May 08 13:55:28 GMT 2024","1604","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 08 13:55:19 GMT 2024","Wed May 08 13:55:19 GMT 2024","169","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 08 13:55:21 GMT 2024","Wed May 08 13:55:22 GMT 2024","916","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 08 13:55:26 GMT 2024","Wed May 08 13:55:27 GMT 2024","802","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 08 13:55:15 GMT 2024","Wed May 08 13:55:17 GMT 2024","1265","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
