"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 20 00:49:24 GMT 2024","Mon May 20 00:49:24 GMT 2024","768","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Mon May 20 00:48:37 GMT 2024","Mon May 20 00:49:10 GMT 2024","33582","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Mon May 20 00:47:49 GMT 2024","Mon May 20 00:47:49 GMT 2024","192","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon May 20 00:49:20 GMT 2024","Mon May 20 00:49:22 GMT 2024","1950","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Mon May 20 00:47:45 GMT 2024","Mon May 20 00:47:46 GMT 2024","1737","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Mon May 20 00:47:49 GMT 2024","Mon May 20 00:47:49 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Mon May 20 00:49:27 GMT 2024","Mon May 20 00:49:28 GMT 2024","1599","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"failed","Mon May 20 00:47:13 GMT 2024","Mon May 20 00:47:15 GMT 2024","2355","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Mon May 20 00:47:29 GMT 2024","Mon May 20 00:47:30 GMT 2024","1353","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Mon May 20 00:49:23 GMT 2024","Mon May 20 00:49:23 GMT 2024","736","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Mon May 20 00:49:24 GMT 2024","Mon May 20 00:49:26 GMT 2024","1617","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Mon May 20 00:47:47 GMT 2024","Mon May 20 00:47:47 GMT 2024","446","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon May 20 00:47:47 GMT 2024","Mon May 20 00:47:47 GMT 2024","157","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon May 20 00:47:31 GMT 2024","Mon May 20 00:47:31 GMT 2024","546","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Mon May 20 00:48:24 GMT 2024","Mon May 20 00:48:34 GMT 2024","10044","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Mon May 20 00:47:48 GMT 2024","Mon May 20 00:47:48 GMT 2024","335","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Mon May 20 00:47:49 GMT 2024","Mon May 20 00:47:49 GMT 2024","230","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon May 20 00:47:47 GMT 2024","Mon May 20 00:47:47 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Mon May 20 00:47:47 GMT 2024","Mon May 20 00:47:48 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Mon May 20 00:47:15 GMT 2024","Mon May 20 00:47:16 GMT 2024","768","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Mon May 20 00:47:30 GMT 2024","Mon May 20 00:47:31 GMT 2024","503","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Mon May 20 00:47:32 GMT 2024","Mon May 20 00:47:32 GMT 2024","202","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Mon May 20 00:47:49 GMT 2024","Mon May 20 00:47:50 GMT 2024","528","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Mon May 20 00:47:50 GMT 2024","Mon May 20 00:48:24 GMT 2024","33530","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Mon May 20 00:47:16 GMT 2024","Mon May 20 00:47:29 GMT 2024","12137","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Mon May 20 00:48:34 GMT 2024","Mon May 20 00:48:37 GMT 2024","2897","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Mon May 20 00:47:48 GMT 2024","Mon May 20 00:47:49 GMT 2024","613","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Mon May 20 00:49:26 GMT 2024","Mon May 20 00:49:27 GMT 2024","710","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Mon May 20 00:49:10 GMT 2024","Mon May 20 00:49:20 GMT 2024","10063","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
