"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 23 00:54:57 GMT 2024","Sun Jun 23 00:54:58 GMT 2024","725","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Sun Jun 23 00:52:58 GMT 2024","Sun Jun 23 00:53:10 GMT 2024","11987","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Sun Jun 23 00:54:58 GMT 2024","Sun Jun 23 00:54:58 GMT 2024","789","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sun Jun 23 00:53:14 GMT 2024","Sun Jun 23 00:53:14 GMT 2024","185","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Sun Jun 23 00:54:58 GMT 2024","Sun Jun 23 00:55:00 GMT 2024","1642","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Sun Jun 23 00:53:24 GMT 2024","Sun Jun 23 00:53:24 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 23 00:53:22 GMT 2024","Sun Jun 23 00:53:23 GMT 2024","1344","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sun Jun 23 00:53:24 GMT 2024","Sun Jun 23 00:53:24 GMT 2024","161","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 23 00:53:11 GMT 2024","Sun Jun 23 00:53:12 GMT 2024","775","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Sun Jun 23 00:53:26 GMT 2024","Sun Jun 23 00:53:27 GMT 2024","559","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Sun Jun 23 00:54:54 GMT 2024","Sun Jun 23 00:54:57 GMT 2024","2174","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun Jun 23 00:53:26 GMT 2024","Sun Jun 23 00:53:26 GMT 2024","197","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 23 00:53:27 GMT 2024","Sun Jun 23 00:53:59 GMT 2024","32339","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 23 00:53:24 GMT 2024","Sun Jun 23 00:53:24 GMT 2024","170","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 23 00:53:26 GMT 2024","Sun Jun 23 00:53:26 GMT 2024","184","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 23 00:53:26 GMT 2024","Sun Jun 23 00:53:26 GMT 2024","197","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun Jun 23 00:53:24 GMT 2024","Sun Jun 23 00:53:25 GMT 2024","384","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Sun Jun 23 00:54:09 GMT 2024","Sun Jun 23 00:54:12 GMT 2024","2264","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Sun Jun 23 00:55:01 GMT 2024","Sun Jun 23 00:55:03 GMT 2024","1604","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Sun Jun 23 00:53:24 GMT 2024","Sun Jun 23 00:53:24 GMT 2024","417","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 23 00:53:59 GMT 2024","Sun Jun 23 00:54:09 GMT 2024","10030","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Sun Jun 23 00:55:00 GMT 2024","Sun Jun 23 00:55:01 GMT 2024","725","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"failed","Sun Jun 23 00:52:57 GMT 2024","Sun Jun 23 00:52:58 GMT 2024","620","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"failed","Sun Jun 23 00:52:55 GMT 2024","Sun Jun 23 00:52:57 GMT 2024","1805","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Sun Jun 23 00:53:25 GMT 2024","Sun Jun 23 00:53:26 GMT 2024","669","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 23 00:54:12 GMT 2024","Sun Jun 23 00:54:44 GMT 2024","32361","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 23 00:53:10 GMT 2024","Sun Jun 23 00:53:11 GMT 2024","1472","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Sun Jun 23 00:53:12 GMT 2024","Sun Jun 23 00:53:13 GMT 2024","951","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Sun Jun 23 00:54:44 GMT 2024","Sun Jun 23 00:54:54 GMT 2024","10031","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
