"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 30 00:57:06 GMT 2024","Sun Jun 30 00:57:09 GMT 2024","2904","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun Jun 30 00:55:36 GMT 2024","Sun Jun 30 00:55:36 GMT 2024","397","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sun Jun 30 00:54:38 GMT 2024","Sun Jun 30 00:54:50 GMT 2024","12168","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Sun Jun 30 00:56:24 GMT 2024","Sun Jun 30 00:56:56 GMT 2024","32324","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 30 00:55:38 GMT 2024","Sun Jun 30 00:55:39 GMT 2024","697","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sun Jun 30 00:56:11 GMT 2024","Sun Jun 30 00:56:21 GMT 2024","10033","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Sun Jun 30 00:56:56 GMT 2024","Sun Jun 30 00:57:06 GMT 2024","10015","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sun Jun 30 00:55:36 GMT 2024","Sun Jun 30 00:55:36 GMT 2024","183","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 30 00:56:21 GMT 2024","Sun Jun 30 00:56:24 GMT 2024","2325","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun Jun 30 00:55:37 GMT 2024","Sun Jun 30 00:55:37 GMT 2024","720","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 30 00:55:17 GMT 2024","Sun Jun 30 00:55:17 GMT 2024","727","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Sun Jun 30 00:57:10 GMT 2024","Sun Jun 30 00:57:11 GMT 2024","784","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sun Jun 30 00:55:35 GMT 2024","Sun Jun 30 00:55:36 GMT 2024","429","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun Jun 30 00:54:37 GMT 2024","Sun Jun 30 00:54:38 GMT 2024","792","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Sun Jun 30 00:57:11 GMT 2024","Sun Jun 30 00:57:13 GMT 2024","1591","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Sun Jun 30 00:55:38 GMT 2024","Sun Jun 30 00:55:38 GMT 2024","213","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 30 00:57:13 GMT 2024","Sun Jun 30 00:57:13 GMT 2024","713","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Sun Jun 30 00:57:13 GMT 2024","Sun Jun 30 00:57:15 GMT 2024","1590","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Sun Jun 30 00:55:32 GMT 2024","Sun Jun 30 00:55:35 GMT 2024","2464","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sun Jun 30 00:55:16 GMT 2024","Sun Jun 30 00:55:17 GMT 2024","636","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Sun Jun 30 00:54:50 GMT 2024","Sun Jun 30 00:54:51 GMT 2024","1411","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Sun Jun 30 00:57:09 GMT 2024","Sun Jun 30 00:57:10 GMT 2024","759","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Sun Jun 30 00:55:36 GMT 2024","Sun Jun 30 00:55:36 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 30 00:55:18 GMT 2024","Sun Jun 30 00:55:18 GMT 2024","186","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Sun Jun 30 00:54:34 GMT 2024","Sun Jun 30 00:54:37 GMT 2024","2853","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Sun Jun 30 00:55:39 GMT 2024","Sun Jun 30 00:56:11 GMT 2024","32337","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 30 00:55:36 GMT 2024","Sun Jun 30 00:55:36 GMT 2024","181","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 30 00:55:38 GMT 2024","Sun Jun 30 00:55:38 GMT 2024","219","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 30 00:55:37 GMT 2024","Sun Jun 30 00:55:38 GMT 2024","201","Tests","test_Login","TestLogin","","","Unsuccessful login",""
