"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 12 00:51:45 GMT 2024","Sun May 12 00:51:46 GMT 2024","1009","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Sun May 12 00:52:37 GMT 2024","Sun May 12 00:52:40 GMT 2024","2959","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun May 12 00:52:23 GMT 2024","Sun May 12 00:52:24 GMT 2024","922","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun May 12 00:51:42 GMT 2024","Sun May 12 00:51:43 GMT 2024","1325","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Sun May 12 00:52:22 GMT 2024","Sun May 12 00:52:22 GMT 2024","155","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun May 12 00:52:44 GMT 2024","Sun May 12 00:52:45 GMT 2024","713","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"failed","Sun May 12 00:52:26 GMT 2024","Sun May 12 00:52:29 GMT 2024","3058","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun May 12 00:52:24 GMT 2024","Sun May 12 00:52:24 GMT 2024","181","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun May 12 00:51:43 GMT 2024","Sun May 12 00:51:44 GMT 2024","906","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Sun May 12 00:52:22 GMT 2024","Sun May 12 00:52:23 GMT 2024","417","Tests","test_Login","TestLogin","","","Successful login",""
"failed","Sun May 12 00:52:29 GMT 2024","Sun May 12 00:52:30 GMT 2024","838","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Sun May 12 00:52:41 GMT 2024","Sun May 12 00:52:41 GMT 2024","744","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"failed","Sun May 12 00:51:28 GMT 2024","Sun May 12 00:51:29 GMT 2024","1394","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Sun May 12 00:52:17 GMT 2024","Sun May 12 00:52:21 GMT 2024","4039","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sun May 12 00:52:32 GMT 2024","Sun May 12 00:52:36 GMT 2024","4410","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun May 12 00:52:36 GMT 2024","Sun May 12 00:52:37 GMT 2024","1146","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sun May 12 00:52:24 GMT 2024","Sun May 12 00:52:24 GMT 2024","201","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun May 12 00:52:24 GMT 2024","Sun May 12 00:52:25 GMT 2024","1082","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Sun May 12 00:52:22 GMT 2024","Sun May 12 00:52:22 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun May 12 00:51:23 GMT 2024","Sun May 12 00:51:27 GMT 2024","4812","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Sun May 12 00:51:46 GMT 2024","Sun May 12 00:51:46 GMT 2024","211","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sun May 12 00:52:30 GMT 2024","Sun May 12 00:52:32 GMT 2024","2102","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Sun May 12 00:52:41 GMT 2024","Sun May 12 00:52:42 GMT 2024","781","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sun May 12 00:52:22 GMT 2024","Sun May 12 00:52:22 GMT 2024","166","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun May 12 00:52:24 GMT 2024","Sun May 12 00:52:24 GMT 2024","192","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun May 12 00:51:29 GMT 2024","Sun May 12 00:51:42 GMT 2024","12739","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Sun May 12 00:52:21 GMT 2024","Sun May 12 00:52:22 GMT 2024","473","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun May 12 00:52:42 GMT 2024","Sun May 12 00:52:44 GMT 2024","1631","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"broken","Sun May 12 00:52:45 GMT 2024","Sun May 12 00:52:46 GMT 2024","1660","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
