"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 18 00:49:53 GMT 2024","Tue Jun 18 00:50:05 GMT 2024","12059","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Tue Jun 18 00:51:56 GMT 2024","Tue Jun 18 00:51:57 GMT 2024","775","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Tue Jun 18 00:50:58 GMT 2024","Tue Jun 18 00:51:08 GMT 2024","10054","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Tue Jun 18 00:51:59 GMT 2024","Tue Jun 18 00:52:01 GMT 2024","1594","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Tue Jun 18 00:51:55 GMT 2024","Tue Jun 18 00:51:56 GMT 2024","758","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Tue Jun 18 00:51:53 GMT 2024","Tue Jun 18 00:51:55 GMT 2024","1842","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Tue Jun 18 00:51:08 GMT 2024","Tue Jun 18 00:51:10 GMT 2024","2377","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Tue Jun 18 00:49:53 GMT 2024","Tue Jun 18 00:49:53 GMT 2024","381","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Tue Jun 18 00:50:23 GMT 2024","Tue Jun 18 00:50:24 GMT 2024","199","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Tue Jun 18 00:51:11 GMT 2024","Tue Jun 18 00:51:43 GMT 2024","32397","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Tue Jun 18 00:49:52 GMT 2024","Tue Jun 18 00:49:53 GMT 2024","475","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Tue Jun 18 00:50:05 GMT 2024","Tue Jun 18 00:50:06 GMT 2024","1205","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Tue Jun 18 00:50:21 GMT 2024","Tue Jun 18 00:50:21 GMT 2024","454","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Tue Jun 18 00:51:58 GMT 2024","Tue Jun 18 00:51:59 GMT 2024","715","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Tue Jun 18 00:50:22 GMT 2024","Tue Jun 18 00:50:22 GMT 2024","192","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Tue Jun 18 00:50:22 GMT 2024","Tue Jun 18 00:50:22 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Tue Jun 18 00:50:21 GMT 2024","Tue Jun 18 00:50:22 GMT 2024","172","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Tue Jun 18 00:50:19 GMT 2024","Tue Jun 18 00:50:21 GMT 2024","1710","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Tue Jun 18 00:51:43 GMT 2024","Tue Jun 18 00:51:53 GMT 2024","10039","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Tue Jun 18 00:50:22 GMT 2024","Tue Jun 18 00:50:23 GMT 2024","599","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Tue Jun 18 00:50:09 GMT 2024","Tue Jun 18 00:50:09 GMT 2024","240","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Tue Jun 18 00:50:24 GMT 2024","Tue Jun 18 00:50:58 GMT 2024","33351","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Tue Jun 18 00:51:57 GMT 2024","Tue Jun 18 00:51:58 GMT 2024","1699","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Tue Jun 18 00:50:23 GMT 2024","Tue Jun 18 00:50:23 GMT 2024","232","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Tue Jun 18 00:50:08 GMT 2024","Tue Jun 18 00:50:09 GMT 2024","661","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"failed","Tue Jun 18 00:50:24 GMT 2024","Tue Jun 18 00:50:24 GMT 2024","582","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Tue Jun 18 00:50:07 GMT 2024","Tue Jun 18 00:50:08 GMT 2024","1426","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"failed","Tue Jun 18 00:50:22 GMT 2024","Tue Jun 18 00:50:22 GMT 2024","333","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Tue Jun 18 00:50:23 GMT 2024","Tue Jun 18 00:50:23 GMT 2024","200","Tests","test_Login","TestLogin","","","Unsuccessful login",""
