"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 08 14:35:25 GMT 2024","Wed May 08 14:35:26 GMT 2024","371","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Wed May 08 14:35:25 GMT 2024","Wed May 08 14:35:25 GMT 2024","159","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 08 14:35:06 GMT 2024","Wed May 08 14:35:08 GMT 2024","1579","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"failed","Wed May 08 14:35:26 GMT 2024","Wed May 08 14:35:28 GMT 2024","1845","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Wed May 08 14:35:33 GMT 2024","Wed May 08 14:35:34 GMT 2024","1614","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 08 14:35:25 GMT 2024","Wed May 08 14:35:25 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 14:35:24 GMT 2024","Wed May 08 14:35:24 GMT 2024","170","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Wed May 08 14:35:28 GMT 2024","Wed May 08 14:35:29 GMT 2024","842","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 08 14:35:31 GMT 2024","Wed May 08 14:35:32 GMT 2024","732","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Wed May 08 14:35:09 GMT 2024","Wed May 08 14:35:21 GMT 2024","12423","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Wed May 08 14:35:23 GMT 2024","Wed May 08 14:35:24 GMT 2024","334","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Wed May 08 14:35:24 GMT 2024","Wed May 08 14:35:25 GMT 2024","382","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 08 14:35:35 GMT 2024","Wed May 08 14:35:37 GMT 2024","1594","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"failed","Wed May 08 14:35:08 GMT 2024","Wed May 08 14:35:09 GMT 2024","716","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Wed May 08 14:35:32 GMT 2024","Wed May 08 14:35:33 GMT 2024","796","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 08 14:35:29 GMT 2024","Wed May 08 14:35:31 GMT 2024","2308","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Wed May 08 14:35:23 GMT 2024","Wed May 08 14:35:23 GMT 2024","328","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Wed May 08 14:35:25 GMT 2024","Wed May 08 14:35:25 GMT 2024","170","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 08 14:35:21 GMT 2024","Wed May 08 14:35:23 GMT 2024","1224","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Wed May 08 14:35:34 GMT 2024","Wed May 08 14:35:35 GMT 2024","756","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
