"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 00:54:20 GMT 2024","Sun Jun 09 00:54:21 GMT 2024","385","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 09 00:54:23 GMT 2024","Sun Jun 09 00:54:23 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 09 00:55:55 GMT 2024","Sun Jun 09 00:55:57 GMT 2024","1604","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"failed","Sun Jun 09 00:53:49 GMT 2024","Sun Jun 09 00:53:50 GMT 2024","759","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Sun Jun 09 00:53:50 GMT 2024","Sun Jun 09 00:54:02 GMT 2024","12228","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Sun Jun 09 00:54:07 GMT 2024","Sun Jun 09 00:54:07 GMT 2024","164","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Sun Jun 09 00:55:57 GMT 2024","Sun Jun 09 00:55:58 GMT 2024","711","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"failed","Sun Jun 09 00:54:23 GMT 2024","Sun Jun 09 00:54:24 GMT 2024","698","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sun Jun 09 00:55:58 GMT 2024","Sun Jun 09 00:55:59 GMT 2024","1607","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Sun Jun 09 00:54:02 GMT 2024","Sun Jun 09 00:54:04 GMT 2024","1617","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Sun Jun 09 00:54:22 GMT 2024","Sun Jun 09 00:54:23 GMT 2024","177","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 09 00:55:41 GMT 2024","Sun Jun 09 00:55:51 GMT 2024","10013","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Sun Jun 09 00:54:56 GMT 2024","Sun Jun 09 00:55:06 GMT 2024","10032","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"failed","Sun Jun 09 00:53:47 GMT 2024","Sun Jun 09 00:53:49 GMT 2024","1790","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Sun Jun 09 00:54:21 GMT 2024","Sun Jun 09 00:54:21 GMT 2024","176","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 09 00:54:05 GMT 2024","Sun Jun 09 00:54:06 GMT 2024","464","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Sun Jun 09 00:55:06 GMT 2024","Sun Jun 09 00:55:09 GMT 2024","2335","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun Jun 09 00:54:22 GMT 2024","Sun Jun 09 00:54:22 GMT 2024","645","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun Jun 09 00:54:21 GMT 2024","Sun Jun 09 00:54:22 GMT 2024","348","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Sun Jun 09 00:54:18 GMT 2024","Sun Jun 09 00:54:20 GMT 2024","1780","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Sun Jun 09 00:54:21 GMT 2024","Sun Jun 09 00:54:21 GMT 2024","154","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 09 00:54:21 GMT 2024","Sun Jun 09 00:54:21 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 09 00:54:24 GMT 2024","Sun Jun 09 00:54:56 GMT 2024","32266","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Sun Jun 09 00:55:54 GMT 2024","Sun Jun 09 00:55:54 GMT 2024","688","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Sun Jun 09 00:54:06 GMT 2024","Sun Jun 09 00:54:07 GMT 2024","757","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Sun Jun 09 00:54:23 GMT 2024","Sun Jun 09 00:54:23 GMT 2024","190","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 09 00:55:09 GMT 2024","Sun Jun 09 00:55:41 GMT 2024","32377","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 09 00:55:51 GMT 2024","Sun Jun 09 00:55:53 GMT 2024","2235","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Sun Jun 09 00:55:54 GMT 2024","Sun Jun 09 00:55:55 GMT 2024","770","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
