"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 15 07:29:16 GMT 2024","Wed May 15 07:29:18 GMT 2024","1603","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"passed","Wed May 15 07:27:35 GMT 2024","Wed May 15 07:27:35 GMT 2024","309","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Wed May 15 07:28:24 GMT 2024","Wed May 15 07:28:59 GMT 2024","34369","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 15 07:28:22 GMT 2024","Wed May 15 07:28:24 GMT 2024","2207","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 15 07:27:37 GMT 2024","Wed May 15 07:27:38 GMT 2024","782","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Wed May 15 07:28:12 GMT 2024","Wed May 15 07:28:22 GMT 2024","10033","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Wed May 15 07:26:48 GMT 2024","Wed May 15 07:27:00 GMT 2024","12365","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Wed May 15 07:27:38 GMT 2024","Wed May 15 07:28:12 GMT 2024","34128","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Wed May 15 07:27:00 GMT 2024","Wed May 15 07:27:02 GMT 2024","1468","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Wed May 15 07:29:12 GMT 2024","Wed May 15 07:29:13 GMT 2024","747","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"failed","Wed May 15 07:26:45 GMT 2024","Wed May 15 07:26:47 GMT 2024","1909","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Wed May 15 07:27:36 GMT 2024","Wed May 15 07:27:36 GMT 2024","182","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 07:29:15 GMT 2024","Wed May 15 07:29:16 GMT 2024","717","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Wed May 15 07:27:35 GMT 2024","Wed May 15 07:27:36 GMT 2024","871","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 07:27:34 GMT 2024","Wed May 15 07:27:34 GMT 2024","417","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 07:27:35 GMT 2024","Wed May 15 07:27:35 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 07:28:59 GMT 2024","Wed May 15 07:29:09 GMT 2024","10015","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Wed May 15 07:27:37 GMT 2024","Wed May 15 07:27:37 GMT 2024","194","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 07:27:36 GMT 2024","Wed May 15 07:27:37 GMT 2024","193","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Wed May 15 07:26:47 GMT 2024","Wed May 15 07:26:48 GMT 2024","743","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Wed May 15 07:27:30 GMT 2024","Wed May 15 07:27:34 GMT 2024","3920","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Wed May 15 07:29:13 GMT 2024","Wed May 15 07:29:14 GMT 2024","777","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Wed May 15 07:29:09 GMT 2024","Wed May 15 07:29:12 GMT 2024","2947","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Wed May 15 07:27:02 GMT 2024","Wed May 15 07:27:02 GMT 2024","489","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Wed May 15 07:27:34 GMT 2024","Wed May 15 07:27:34 GMT 2024","157","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Wed May 15 07:29:14 GMT 2024","Wed May 15 07:29:15 GMT 2024","1627","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Wed May 15 07:27:34 GMT 2024","Wed May 15 07:27:35 GMT 2024","168","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Wed May 15 07:27:04 GMT 2024","Wed May 15 07:27:04 GMT 2024","203","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Wed May 15 07:27:03 GMT 2024","Wed May 15 07:27:04 GMT 2024","885","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
