"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 00:48:32 GMT 2024","Thu Jun 20 00:48:33 GMT 2024","709","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Thu Jun 20 00:48:01 GMT 2024","Thu Jun 20 00:48:01 GMT 2024","684","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"broken","Thu Jun 20 00:48:34 GMT 2024","Thu Jun 20 00:49:09 GMT 2024","34499","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu Jun 20 00:48:18 GMT 2024","Thu Jun 20 00:48:18 GMT 2024","260","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Thu Jun 20 00:48:33 GMT 2024","Thu Jun 20 00:48:34 GMT 2024","200","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu Jun 20 00:50:09 GMT 2024","Thu Jun 20 00:50:11 GMT 2024","1596","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Thu Jun 20 00:48:32 GMT 2024","Thu Jun 20 00:48:32 GMT 2024","169","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:48:17 GMT 2024","Thu Jun 20 00:48:18 GMT 2024","738","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Thu Jun 20 00:50:08 GMT 2024","Thu Jun 20 00:50:08 GMT 2024","777","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"broken","Thu Jun 20 00:50:11 GMT 2024","Thu Jun 20 00:50:12 GMT 2024","701","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Thu Jun 20 00:50:12 GMT 2024","Thu Jun 20 00:50:13 GMT 2024","1599","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Thu Jun 20 00:50:09 GMT 2024","Thu Jun 20 00:50:09 GMT 2024","765","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Thu Jun 20 00:49:09 GMT 2024","Thu Jun 20 00:49:19 GMT 2024","10049","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Thu Jun 20 00:50:05 GMT 2024","Thu Jun 20 00:50:07 GMT 2024","2318","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Thu Jun 20 00:49:21 GMT 2024","Thu Jun 20 00:49:55 GMT 2024","33915","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Thu Jun 20 00:48:02 GMT 2024","Thu Jun 20 00:48:14 GMT 2024","12306","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Thu Jun 20 00:48:31 GMT 2024","Thu Jun 20 00:48:31 GMT 2024","498","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:48:15 GMT 2024","Thu Jun 20 00:48:17 GMT 2024","1243","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"broken","Thu Jun 20 00:49:55 GMT 2024","Thu Jun 20 00:50:05 GMT 2024","10058","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Thu Jun 20 00:48:33 GMT 2024","Thu Jun 20 00:48:33 GMT 2024","206","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:48:33 GMT 2024","Thu Jun 20 00:48:33 GMT 2024","185","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:49:19 GMT 2024","Thu Jun 20 00:49:21 GMT 2024","2003","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Thu Jun 20 00:48:14 GMT 2024","Thu Jun 20 00:48:15 GMT 2024","1363","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"passed","Thu Jun 20 00:48:32 GMT 2024","Thu Jun 20 00:48:32 GMT 2024","321","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Thu Jun 20 00:48:31 GMT 2024","Thu Jun 20 00:48:32 GMT 2024","174","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:48:29 GMT 2024","Thu Jun 20 00:48:31 GMT 2024","1442","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Thu Jun 20 00:47:58 GMT 2024","Thu Jun 20 00:48:01 GMT 2024","2224","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Thu Jun 20 00:48:31 GMT 2024","Thu Jun 20 00:48:31 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu Jun 20 00:48:34 GMT 2024","Thu Jun 20 00:48:34 GMT 2024","478","Tests","test_Login","TestLogin","","","Successful login",""
