"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 04 06:51:42 GMT 2024","Fri Oct 04 06:51:56 GMT 2024","14560","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Fri Oct 04 06:49:25 GMT 2024","Fri Oct 04 06:49:26 GMT 2024","763","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:49:41 GMT 2024","Fri Oct 04 06:49:41 GMT 2024","783","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:52:15 GMT 2024","Fri Oct 04 06:52:24 GMT 2024","9737","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Fri Oct 04 06:48:48 GMT 2024","Fri Oct 04 06:48:51 GMT 2024","2936","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Fri Oct 04 06:49:03 GMT 2024","Fri Oct 04 06:49:05 GMT 2024","2195","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Fri Oct 04 06:49:27 GMT 2024","Fri Oct 04 06:49:27 GMT 2024","394","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:49:42 GMT 2024","Fri Oct 04 06:49:43 GMT 2024","551","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Fri Oct 04 06:52:42 GMT 2024","Fri Oct 04 06:52:58 GMT 2024","16117","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"broken","Fri Oct 04 06:51:04 GMT 2024","Fri Oct 04 06:51:42 GMT 2024","38117","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Fri Oct 04 06:48:33 GMT 2024","Fri Oct 04 06:48:43 GMT 2024","10335","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Fri Oct 04 06:49:26 GMT 2024","Fri Oct 04 06:49:27 GMT 2024","876","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:48:56 GMT 2024","Fri Oct 04 06:48:58 GMT 2024","1608","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Fri Oct 04 06:49:21 GMT 2024","Fri Oct 04 06:49:25 GMT 2024","4890","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Fri Oct 04 06:52:24 GMT 2024","Fri Oct 04 06:52:42 GMT 2024","17434","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"broken","Fri Oct 04 06:50:36 GMT 2024","Fri Oct 04 06:50:48 GMT 2024","12434","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Fri Oct 04 06:49:41 GMT 2024","Fri Oct 04 06:49:42 GMT 2024","1183","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:49:27 GMT 2024","Fri Oct 04 06:49:29 GMT 2024","1627","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Fri Oct 04 06:51:56 GMT 2024","Fri Oct 04 06:52:09 GMT 2024","12841","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Fri Oct 04 06:48:29 GMT 2024","Fri Oct 04 06:48:33 GMT 2024","3912","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Fri Oct 04 06:50:48 GMT 2024","Fri Oct 04 06:50:58 GMT 2024","9128","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Fri Oct 04 06:49:43 GMT 2024","Fri Oct 04 06:49:46 GMT 2024","2567","Tests","test_Login","TestLogin","","","Successful login",""
"failed","Fri Oct 04 06:53:13 GMT 2024","Fri Oct 04 06:53:28 GMT 2024","14998","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Fri Oct 04 06:49:51 GMT 2024","Fri Oct 04 06:50:36 GMT 2024","45401","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"failed","Fri Oct 04 06:52:58 GMT 2024","Fri Oct 04 06:53:13 GMT 2024","15155","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Fri Oct 04 06:49:34 GMT 2024","Fri Oct 04 06:49:41 GMT 2024","6134","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Fri Oct 04 06:49:13 GMT 2024","Fri Oct 04 06:49:15 GMT 2024","2381","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
