"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 00:53:23 GMT 2024","Sun Jun 02 00:53:26 GMT 2024","2187","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Sun Jun 02 00:52:38 GMT 2024","Sun Jun 02 00:52:38 GMT 2024","358","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sun Jun 02 00:53:26 GMT 2024","Sun Jun 02 00:54:00 GMT 2024","34220","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Sun Jun 02 00:53:13 GMT 2024","Sun Jun 02 00:53:23 GMT 2024","10041","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sun Jun 02 00:52:38 GMT 2024","Sun Jun 02 00:52:39 GMT 2024","748","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun Jun 02 00:52:40 GMT 2024","Sun Jun 02 00:52:41 GMT 2024","869","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Sun Jun 02 00:51:55 GMT 2024","Sun Jun 02 00:52:07 GMT 2024","12348","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"failed","Sun Jun 02 00:51:52 GMT 2024","Sun Jun 02 00:51:54 GMT 2024","1465","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Sun Jun 02 00:52:39 GMT 2024","Sun Jun 02 00:52:40 GMT 2024","204","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 02 00:52:38 GMT 2024","Sun Jun 02 00:52:38 GMT 2024","173","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 02 00:52:37 GMT 2024","Sun Jun 02 00:52:37 GMT 2024","486","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 02 00:54:15 GMT 2024","Sun Jun 02 00:54:16 GMT 2024","1599","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Sun Jun 02 00:52:37 GMT 2024","Sun Jun 02 00:52:37 GMT 2024","162","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 02 00:52:33 GMT 2024","Sun Jun 02 00:52:37 GMT 2024","3274","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Sun Jun 02 00:54:17 GMT 2024","Sun Jun 02 00:54:19 GMT 2024","1594","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Sun Jun 02 00:52:41 GMT 2024","Sun Jun 02 00:53:13 GMT 2024","32473","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Sun Jun 02 00:54:10 GMT 2024","Sun Jun 02 00:54:13 GMT 2024","2822","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Sun Jun 02 00:52:10 GMT 2024","Sun Jun 02 00:52:11 GMT 2024","949","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"broken","Sun Jun 02 00:54:14 GMT 2024","Sun Jun 02 00:54:15 GMT 2024","775","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Sun Jun 02 00:52:09 GMT 2024","Sun Jun 02 00:52:10 GMT 2024","1348","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Sun Jun 02 00:52:40 GMT 2024","Sun Jun 02 00:52:40 GMT 2024","199","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Sun Jun 02 00:52:07 GMT 2024","Sun Jun 02 00:52:08 GMT 2024","1389","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Sun Jun 02 00:54:13 GMT 2024","Sun Jun 02 00:54:14 GMT 2024","793","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Sun Jun 02 00:52:11 GMT 2024","Sun Jun 02 00:52:12 GMT 2024","264","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Sun Jun 02 00:54:00 GMT 2024","Sun Jun 02 00:54:10 GMT 2024","10039","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Sun Jun 02 00:52:37 GMT 2024","Sun Jun 02 00:52:38 GMT 2024","171","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Sun Jun 02 00:51:54 GMT 2024","Sun Jun 02 00:51:54 GMT 2024","621","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Sun Jun 02 00:52:39 GMT 2024","Sun Jun 02 00:52:39 GMT 2024","277","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Sun Jun 02 00:54:16 GMT 2024","Sun Jun 02 00:54:17 GMT 2024","715","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
