"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 00:48:45 GMT 2024","Thu May 30 00:48:45 GMT 2024","279","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 30 00:49:19 GMT 2024","Thu May 30 00:49:29 GMT 2024","10009","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"passed","Thu May 30 00:48:44 GMT 2024","Thu May 30 00:48:45 GMT 2024","681","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 30 00:49:31 GMT 2024","Thu May 30 00:50:06 GMT 2024","34557","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu May 30 00:48:45 GMT 2024","Thu May 30 00:48:45 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"failed","Thu May 30 00:47:49 GMT 2024","Thu May 30 00:47:51 GMT 2024","1518","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"passed","Thu May 30 00:48:43 GMT 2024","Thu May 30 00:48:43 GMT 2024","162","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 30 00:48:38 GMT 2024","Thu May 30 00:48:42 GMT 2024","4134","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"broken","Thu May 30 00:50:19 GMT 2024","Thu May 30 00:50:20 GMT 2024","757","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Thu May 30 00:48:42 GMT 2024","Thu May 30 00:48:43 GMT 2024","418","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 30 00:48:43 GMT 2024","Thu May 30 00:48:43 GMT 2024","168","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 30 00:50:23 GMT 2024","Thu May 30 00:50:24 GMT 2024","1593","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Thu May 30 00:50:22 GMT 2024","Thu May 30 00:50:23 GMT 2024","700","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"broken","Thu May 30 00:50:20 GMT 2024","Thu May 30 00:50:22 GMT 2024","1598","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"passed","Thu May 30 00:48:07 GMT 2024","Thu May 30 00:48:08 GMT 2024","886","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Thu May 30 00:48:05 GMT 2024","Thu May 30 00:48:07 GMT 2024","1498","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Thu May 30 00:48:04 GMT 2024","Thu May 30 00:48:05 GMT 2024","1244","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"failed","Thu May 30 00:48:43 GMT 2024","Thu May 30 00:48:44 GMT 2024","451","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Thu May 30 00:48:45 GMT 2024","Thu May 30 00:48:45 GMT 2024","199","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 30 00:48:43 GMT 2024","Thu May 30 00:48:43 GMT 2024","169","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 30 00:47:51 GMT 2024","Thu May 30 00:48:04 GMT 2024","12824","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"passed","Thu May 30 00:48:45 GMT 2024","Thu May 30 00:48:46 GMT 2024","869","Tests","test_Login","TestLogin","","","Successful login",""
"broken","Thu May 30 00:50:19 GMT 2024","Thu May 30 00:50:19 GMT 2024","694","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"failed","Thu May 30 00:47:45 GMT 2024","Thu May 30 00:47:49 GMT 2024","4523","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"broken","Thu May 30 00:48:46 GMT 2024","Thu May 30 00:49:19 GMT 2024","32303","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"passed","Thu May 30 00:48:08 GMT 2024","Thu May 30 00:48:08 GMT 2024","179","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Thu May 30 00:50:16 GMT 2024","Thu May 30 00:50:18 GMT 2024","2576","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Thu May 30 00:49:29 GMT 2024","Thu May 30 00:49:31 GMT 2024","2296","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"broken","Thu May 30 00:50:06 GMT 2024","Thu May 30 00:50:16 GMT 2024","10028","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
