"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 00:46:39 GMT 2024","Thu May 23 00:46:39 GMT 2024","192","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:48:07 GMT 2024","Thu May 23 00:48:09 GMT 2024","2133","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"passed","Thu May 23 00:46:37 GMT 2024","Thu May 23 00:46:37 GMT 2024","165","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:46:37 GMT 2024","Thu May 23 00:46:37 GMT 2024","174","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 23 00:46:09 GMT 2024","Thu May 23 00:46:21 GMT 2024","12301","Tests","test_Components","TestComponents","","","test_1[Chrome]",""
"broken","Thu May 23 00:48:13 GMT 2024","Thu May 23 00:48:13 GMT 2024","683","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page",""
"passed","Thu May 23 00:46:38 GMT 2024","Thu May 23 00:46:39 GMT 2024","228","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:46:37 GMT 2024","Thu May 23 00:46:37 GMT 2024","289","Tests","test_Login","TestLogin","","","Successful login",""
"passed","Thu May 23 00:46:25 GMT 2024","Thu May 23 00:46:25 GMT 2024","728","Tests","test_EmailReader","TestEmailReader","","","Check the latest notification email subject",""
"passed","Thu May 23 00:46:36 GMT 2024","Thu May 23 00:46:37 GMT 2024","429","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:46:37 GMT 2024","Thu May 23 00:46:37 GMT 2024","167","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:46:38 GMT 2024","Thu May 23 00:46:38 GMT 2024","610","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"broken","Thu May 23 00:48:13 GMT 2024","Thu May 23 00:48:15 GMT 2024","1593","Tests","test_VisualTests","TestVisual","","","Visual check of the broken Home page after burger button click",""
"broken","Thu May 23 00:47:12 GMT 2024","Thu May 23 00:47:22 GMT 2024","10014","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Thu May 23 00:48:10 GMT 2024","Thu May 23 00:48:11 GMT 2024","758","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page",""
"passed","Thu May 23 00:46:24 GMT 2024","Thu May 23 00:46:25 GMT 2024","406","Tests","test_ContactList","TestContactList","","","Contact list displays wright names",""
"passed","Thu May 23 00:46:34 GMT 2024","Thu May 23 00:46:36 GMT 2024","1566","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"passed","Thu May 23 00:47:22 GMT 2024","Thu May 23 00:47:24 GMT 2024","2178","Tests","test_SocialMediaLinks","TestLogin","","","Navigate to iframe",""
"failed","Thu May 23 00:46:08 GMT 2024","Thu May 23 00:46:08 GMT 2024","465","Tests","test_Accessibility","TestAccessibility","","","Check the landing page accessibility",""
"passed","Thu May 23 00:46:39 GMT 2024","Thu May 23 00:46:39 GMT 2024","195","Tests","test_Login","TestLogin","","","Unsuccessful login",""
"passed","Thu May 23 00:46:21 GMT 2024","Thu May 23 00:46:22 GMT 2024","1263","Tests","test_Components","TestComponents","","","test_2[Chrome]",""
"broken","Thu May 23 00:48:11 GMT 2024","Thu May 23 00:48:12 GMT 2024","1606","Tests","test_VisualTests","TestVisual","","","Visual check of the Home page after burger button click",""
"broken","Thu May 23 00:47:24 GMT 2024","Thu May 23 00:47:57 GMT 2024","32369","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Thu May 23 00:47:57 GMT 2024","Thu May 23 00:48:07 GMT 2024","10015","Tests","test_SocialMediaLinks","TestLogin","","","Manually open new tab",""
"broken","Thu May 23 00:46:40 GMT 2024","Thu May 23 00:47:12 GMT 2024","32272","Tests","test_SocialMediaLinks","TestLogin","","","Twitter link",""
"broken","Thu May 23 00:48:09 GMT 2024","Thu May 23 00:48:10 GMT 2024","738","Tests","test_VisualTests","TestVisual","","","Visual check of the Landing page",""
"passed","Thu May 23 00:46:26 GMT 2024","Thu May 23 00:46:26 GMT 2024","210","Tests","test_LandingPage","TestLandingPage","","","Login logo is visible",""
"failed","Thu May 23 00:46:08 GMT 2024","Thu May 23 00:46:09 GMT 2024","348","Tests","test_Accessibility","TestAccessibility","","","Check the home page accessibility",""
"failed","Thu May 23 00:46:39 GMT 2024","Thu May 23 00:46:40 GMT 2024","615","Tests","test_Login","TestLogin","","","Successful login",""
